WASP-33 b	2.8	1.603	1.21986967	0.02558	0	87.7	0.000221	2010	2020-07-13
Kepler-1258 b	—	0.077	0.98494017	—	—	—	—	2016	2016-05-12
Kepler-1257 b	—	0.136	2.66831376	—	—	—	—	2016	2016-05-12
Kepler-1256 b	—	0.133	12.4127754	—	—	—	—	2016	2016-05-12
Kepler-1255 b	—	0.207	36.2919336	—	—	—	—	2016	2016-05-12
Kepler-1254 d	—	0.117	5.72717226	—	—	—	—	2016	2016-05-12
Kepler-1254 c	—	0.116	3.60084276	—	—	—	—	2016	2016-05-12
Kepler-1254 b	—	0.138	9.99113313	—	—	—	—	2016	2016-05-12
Kepler-1253 b	—	0.119	68.8861915	—	—	—	—	2016	2016-05-12
Kepler-1252 b	—	0.149	15.0540329	—	—	—	—	2016	2016-05-12
Kepler-1251 b	—	0.164	45.0904643	—	—	—	—	2016	2016-05-12
Kepler-1250 b	—	0.171	2.60754383	—	—	—	—	2016	2016-05-12
Kepler-1396 b	—	0.185	18.2206421	—	—	—	—	2016	2016-05-12
Kepler-1395 b	—	0.071	3.78470649	—	—	—	—	2016	2016-05-12
Kepler-1394 b	—	0.124	3.93766373	—	—	—	—	2016	2016-05-12
Kepler-1393 b	—	0.071	2.44357812	—	—	—	—	2016	2016-05-12
Kepler-1392 b	—	0.175	15.1410397	—	—	—	—	2016	2016-05-12
Kepler-1391 b	—	0.15	54.4092333	—	—	—	—	2016	2016-05-12
Kepler-1390 b	—	0.105	6.48021673	—	—	—	—	2016	2016-05-12
Kepler-1389 b	—	0.158	99.2530951	—	—	—	—	2016	2016-05-12
Kepler-1388 e	—	0.219	37.6327084	—	—	—	—	2016	2016-05-12
Kepler-1388 d	—	0.255	20.9568158	—	—	—	—	2016	2016-05-12
Kepler-1388 c	—	0.202	5.53608151	—	—	—	—	2016	2016-05-12
Kepler-1388 b	—	0.231	12.2854603	—	—	—	—	2016	2016-05-12
Kepler-1387 b	—	0.083	2.27952666	—	—	—	—	2016	2016-05-12
Kepler-1386 b	—	0.111	6.73972381	—	—	—	—	2016	2016-05-12
Kepler-1385 b	—	0.076	2.88879862	—	—	—	—	2016	2016-05-12
Kepler-1384 b	—	0.173	15.36262753	—	—	—	—	2016	2016-05-12
Kepler-1383 b	—	0.126	13.9093583	—	—	—	—	2016	2016-05-12
Kepler-1382 b	—	0.168	16.3583055	—	—	—	—	2016	2016-05-12
Kepler-1381 b	—	0.201	25.3842686	—	—	—	—	2016	2016-05-12
Kepler-1380 b	—	0.128	10.3108245	—	—	—	—	2016	2016-05-12
Kepler-1379 b	—	0.116	0.88184115	—	—	—	—	2016	2016-05-12
Kepler-1378 b	—	0.196	11.95398936	—	—	—	—	2016	2016-05-12
Kepler-1377 b	—	0.112	0.74092842	—	—	—	—	2016	2016-05-12
Kepler-1376 b	—	0.094	5.30880656	—	—	—	—	2016	2016-05-12
Kepler-1375 b	—	0.155	3.3004192	—	—	—	—	2016	2016-05-12
Kepler-1374 b	—	0.204	10.65276707	—	—	—	—	2016	2016-05-12
Kepler-1373 b	—	0.103	1.29123275	—	—	—	—	2016	2016-05-12
Kepler-1372 b	—	0.113	1.31155557	—	—	—	—	2016	2016-05-12
Kepler-1371 c	—	0.057	2.00541269	—	—	—	—	2016	2016-05-12
Kepler-1371 b	—	0.065	3.4462039	—	—	—	—	2016	2016-05-12
Kepler-1370 c	—	0.113	7.44142113	—	—	—	—	2016	2016-05-12
Kepler-1370 b	—	0.164	20.2641684	—	—	—	—	2016	2016-05-12
Kepler-1369 b	—	0.24	25.873148	—	—	—	—	2016	2016-05-12
Kepler-524 c	—	0.086	1.88897906	—	—	—	—	2016	2016-05-12
Kepler-524 b	—	0.17	7.97419807	—	—	—	—	2016	2016-05-12
Kepler-523 b	—	0.175	5.83598311	—	—	—	—	2016	2016-05-12
Kepler-522 b	—	0.616	38.58422849	—	—	—	—	2016	2016-05-12
Kepler-521 b	—	0.284	22.20813214	—	—	—	—	2016	2016-05-12
Kepler-520 c	—	0.095	5.21104261	—	—	—	—	2016	2016-05-12
Kepler-520 b	—	0.148	19.67416124	—	—	—	—	2016	2016-05-12
Kepler-519 b	—	0.187	24.3078946	—	—	—	—	2016	2016-05-12
Kepler-518 b	—	0.188	8.51203588	—	—	—	—	2016	2016-05-12
Kepler-517 b	—	0.238	60.92832271	—	—	—	—	2016	2016-05-12
Kepler-516 b	—	0.512	24.85462415	—	—	—	—	2016	2016-05-12
Kepler-515 b	—	0.13	19.96371318	—	—	—	—	2016	2016-05-12
Kepler-514 b	—	0.153	5.65179605	—	—	—	—	2016	2016-05-12
Kepler-513 b	—	0.196	28.86235584	—	—	—	—	2016	2016-05-12
Kepler-512 b	—	0.24	34.43587975	—	—	—	—	2016	2016-05-12
Kepler-511 b	—	0.567	296.637865	—	—	—	—	2016	2016-05-12
Kepler-510 b	—	0.22	19.55659418	—	—	—	—	2016	2016-05-12
Kepler-509 b	—	0.222	41.74600392	—	—	—	—	2016	2016-05-12
Kepler-508 b	—	0.146	25.30889748	—	—	—	—	2016	2016-05-12
Kepler-507 b	—	0.116	3.56809693	—	—	—	—	2016	2016-05-12
Kepler-582 b	—	0.328	18.49235668	—	—	—	—	2016	2016-05-12
Kepler-581 b	—	0.235	40.6069821	—	—	—	—	2016	2016-05-12
Kepler-580 b	—	0.229	8.22241966	—	—	—	—	2016	2016-05-12
Kepler-579 b	—	0.178	9.66857723	—	—	—	—	2016	2016-05-12
Kepler-578 b	—	0.178	1.6168837	—	—	—	—	2016	2016-05-12
Kepler-577 b	—	0.227	25.69578251	—	—	—	—	2016	2016-05-12
Kepler-576 b	—	0.292	29.91136794	—	—	—	—	2016	2016-05-12
Kepler-575 b	—	0.213	9.37891944	—	—	—	—	2016	2016-05-12
Kepler-574 b	—	0.213	7.65880414	—	—	—	—	2016	2016-05-12
Kepler-573 b	—	0.249	22.18329658	—	—	—	—	2016	2016-05-12
Kepler-1368 b	—	0.147	0.67564949	—	—	—	—	2016	2016-05-12
Kepler-1367 b	—	0.082	1.57409027	—	—	—	—	2016	2016-05-12
Kepler-1366 b	—	0.128	2.16457097	—	—	—	—	2016	2016-05-12
Kepler-1365 c	—	0.071	4.77468005	—	—	—	—	2016	2016-05-12
Kepler-1365 b	—	0.082	7.69993485	—	—	—	—	2016	2016-05-12
Kepler-1364 b	—	0.192	13.32196237	—	—	—	—	2016	2016-05-12
Kepler-1363 b	—	0.112	2.94194094	—	—	—	—	2016	2016-05-12
Kepler-1362 b	—	0.232	136.205626	—	—	—	—	2016	2016-05-12
Kepler-1361 b	—	0.077	3.57554956	—	—	—	—	2016	2016-05-12
Kepler-1360 b	—	0.303	40.5286413	—	—	—	—	2016	2016-05-12
Kepler-1358 b	—	0.1	7.06317341	—	—	—	—	2016	2016-05-12
Kepler-1357 b	—	0.114	3.0091324	—	—	—	—	2016	2016-05-12
Kepler-1356 b	—	0.136	0.63400294	—	—	—	—	2016	2016-05-12
Kepler-1355 b	—	0.13	1.28958811	—	—	—	—	2016	2016-05-12
Kepler-1354 b	—	0.265	76.613377	—	—	—	—	2016	2016-05-12
Kepler-1353 b	—	0.161	24.7543966	—	—	—	—	2016	2016-05-12
Kepler-1352 b	—	0.079	1.87788275	—	—	—	—	2016	2016-05-12
Kepler-1351 b	—	0.058	0.91614077	—	—	—	—	2016	2016-05-12
Kepler-1350 c	—	0.154	1.76678906	—	—	—	—	2016	2016-05-12
Kepler-1350 b	—	0.225	4.4968604	—	—	—	—	2016	2016-05-12
Kepler-1349 b	—	0.062	2.12823928	—	—	—	—	2016	2016-05-12
Kepler-1348 b	—	0.173	27.5722742	—	—	—	—	2016	2016-05-12
Kepler-1347 b	—	0.092	14.00947528	—	—	—	—	2016	2016-05-12
Kepler-1346 b	—	0.141	3.40165668	—	—	—	—	2016	2016-05-12
Kepler-1345 b	—	0.211	44.6169557	—	—	—	—	2016	2016-05-12
Kepler-1344 b	—	0.164	4.7683049	—	—	—	—	2016	2016-05-12
Kepler-1249 b	—	0.212	24.3347127	—	—	—	—	2016	2016-05-12
Kepler-1248 b	—	0.105	7.46725407	—	—	—	—	2016	2016-05-12
Kepler-1247 b	—	0.208	13.71220213	—	—	—	—	2016	2016-05-12
Kepler-1246 b	—	0.121	11.32271513	—	—	—	—	2016	2016-05-12
Kepler-1245 c	—	0.128	2.93658468	—	—	—	—	2016	2016-05-12
Kepler-1245 b	—	0.128	4.35409304	—	—	—	—	2016	2016-05-12
Kepler-1244 b	—	0.12	3.70428172	—	—	—	—	2016	2016-05-12
Kepler-1243 b	—	0.156	16.8320729	—	—	—	—	2016	2016-05-12
Kepler-1242 b	—	0.202	13.62798432	—	—	—	—	2016	2016-05-12
Kepler-1241 b	—	0.235	18.5525701	—	—	—	—	2016	2016-05-12
Kepler-1240 b	—	0.103	4.8663815	—	—	—	—	2016	2016-05-12
Kepler-1239 b	—	0.259	5.19104016	—	—	—	—	2016	2016-05-12
Kepler-1238 b	—	0.172	4.14787559	—	—	—	—	2016	2016-05-12
Kepler-1237 b	—	0.255	84.5733226	—	—	—	—	2016	2016-05-12
Kepler-1236 b	—	0.191	31.0571618	—	—	—	—	2016	2016-05-12
Kepler-1235 b	—	0.07	4.16055856	—	—	—	—	2016	2016-05-12
Kepler-1234 b	—	0.251	11.94014029	—	—	—	—	2016	2016-05-12
Kepler-1233 b	—	0.232	45.1263042	—	—	—	—	2016	2016-05-12
Kepler-1232 b	—	0.172	26.7839183	—	—	—	—	2016	2016-05-12
Kepler-1231 b	—	0.127	10.41725184	—	—	—	—	2016	2016-05-12
Kepler-1230 b	—	0.242	9.95661537	—	—	—	—	2016	2016-05-12
Kepler-1229 b	—	0.125	86.828989	—	—	—	—	2016	2016-05-12
Kepler-1228 b	—	0.137	0.57736958	—	—	—	—	2016	2016-05-12
Kepler-1227 b	—	0.204	94.2887577	—	—	—	—	2016	2016-05-12
Kepler-1226 b	—	0.129	17.2923453	—	—	—	—	2016	2016-05-12
Kepler-1225 b	—	0.162	7.01075434	—	—	—	—	2016	2016-05-12
Kepler-1224 b	—	0.119	13.32351601	—	—	—	—	2016	2016-05-12
Kepler-1223 b	—	0.109	16.301259	—	—	—	—	2016	2016-05-12
Kepler-1222 b	—	0.07	1.91694425	—	—	—	—	2016	2016-05-12
Kepler-1221 b	—	0.168	12.00096042	—	—	—	—	2016	2016-05-12
Kepler-1220 b	—	0.136	7.42693741	—	—	—	—	2016	2016-05-12
Kepler-1219 b	—	0.189	16.10467749	—	—	—	—	2016	2016-05-12
Kepler-1343 b	—	0.172	3.35183158	—	—	—	—	2016	2016-05-12
Kepler-1342 b	—	0.148	2.21571036	—	—	—	—	2016	2016-05-12
Kepler-1341 b	—	0.267	132.9968322	—	—	—	—	2016	2016-05-12
Kepler-1340 b	—	0.138	0.66502692	—	—	—	—	2016	2016-05-12
Kepler-1339 b	—	0.063	1.34155513	—	—	—	—	2016	2016-05-12
Kepler-1338 b	—	0.082	0.93511806	—	—	—	—	2016	2016-05-12
Kepler-1337 b	—	0.215	24.4002549	—	—	—	—	2016	2016-05-12
Kepler-1336 c	—	0.153	5.77721211	—	—	—	—	2016	2016-05-12
Kepler-1336 b	—	0.177	23.198681	—	—	—	—	2016	2016-05-12
Kepler-1335 b	—	0.129	6.26406846	—	—	—	—	2016	2016-05-12
Kepler-1334 b	—	0.204	15.64591713	—	—	—	—	2016	2016-05-12
Kepler-1333 b	—	0.251	109.6471842	—	—	—	—	2016	2016-05-12
Kepler-1332 b	—	0.122	11.87456832	—	—	—	—	2016	2016-05-12
Kepler-1331 b	—	0.094	0.78916165	—	—	—	—	2016	2016-05-12
Kepler-1330 b	—	0.147	10.10769068	—	—	—	—	2016	2016-05-12
Kepler-1329 b	—	0.194	9.33646594	—	—	—	—	2016	2016-05-12
Kepler-403 d	—	0.127	13.61159129	—	—	—	—	2016	2016-05-12
Kepler-1328 b	—	0.087	4.52158888	—	—	—	—	2016	2016-05-12
Kepler-1327 b	—	0.161	14.88801098	—	—	—	—	2016	2016-05-12
Kepler-1326 b	—	0.373	42.3514267	—	—	—	—	2016	2016-05-12
Kepler-1325 b	—	0.255	33.8786838	—	—	—	—	2016	2016-05-12
Kepler-1324 b	—	0.135	4.11584468	—	—	—	—	2016	2016-05-12
Kepler-1323 b	—	0.136	0.92990668	—	—	—	—	2016	2016-05-12
Kepler-1322 b	—	0.144	0.96286738	—	—	—	—	2016	2016-05-12
Kepler-1321 c	—	0.214	2.22649109	—	—	—	—	2016	2016-05-12
Kepler-1321 b	—	0.439	11.12830484	—	—	—	—	2016	2016-05-12
Kepler-401 d	—	0.203	184.256405	—	—	—	—	2016	2016-05-12
Kepler-1320 b	—	0.152	0.86838653	—	—	—	—	2016	2016-05-12
Kepler-1318 b	—	0.277	213.257663	—	—	—	—	2016	2016-05-12
Kepler-1317 b	—	0.139	0.56887443	—	—	—	—	2016	2016-05-12
Kepler-1316 b	—	0.316	87.9732136	—	—	—	—	2016	2016-05-12
Kepler-1218 b	—	0.128	22.9221266	—	—	—	—	2016	2016-05-12
Kepler-1217 b	—	0.178	2.03232507	—	—	—	—	2016	2016-05-12
Kepler-1216 b	—	0.124	4.37034536	—	—	—	—	2016	2016-05-12
Kepler-1215 b	—	0.109	4.76703963	—	—	—	—	2016	2016-05-12
Kepler-1214 b	—	0.211	18.82634264	—	—	—	—	2016	2016-05-12
Kepler-1213 b	—	0.106	5.34982412	—	—	—	—	2016	2016-05-12
Kepler-1212 b	—	0.191	12.94130146	—	—	—	—	2016	2016-05-12
Kepler-1211 b	—	0.227	11.01816836	—	—	—	—	2016	2016-05-12
Kepler-1210 b	—	0.152	8.07124073	—	—	—	—	2016	2016-05-12
Kepler-1209 b	—	0.135	25.369116	—	—	—	—	2016	2016-05-12
Kepler-1208 b	—	0.207	11.08507637	—	—	—	—	2016	2016-05-12
Kepler-1207 b	—	0.145	13.68237119	—	—	—	—	2016	2016-05-12
Kepler-1206 b	—	0.146	1.21699766	—	—	—	—	2016	2016-05-12
Kepler-1205 b	—	0.126	1.07839035	—	—	—	—	2016	2016-05-12
Kepler-1204 b	—	0.272	85.7350285	—	—	—	—	2016	2016-05-12
Kepler-1203 b	—	0.095	0.58800076	—	—	—	—	2016	2016-05-12
Kepler-1202 b	—	0.262	28.6851324	—	—	—	—	2016	2016-05-12
Kepler-1201 b	—	0.204	15.18725932	—	—	—	—	2016	2016-05-12
Kepler-1200 b	—	0.095	1.11854972	—	—	—	—	2016	2016-05-12
Kepler-1199 b	—	0.103	15.0447198	—	—	—	—	2016	2016-05-12
Kepler-1198 b	—	0.131	7.6847716	—	—	—	—	2016	2016-05-12
Kepler-1197 b	—	0.112	2.03231845	—	—	—	—	2016	2016-05-12
Kepler-1196 b	—	0.199	66.1849031	—	—	—	—	2016	2016-05-12
Kepler-1195 b	—	0.186	8.49642241	—	—	—	—	2016	2016-05-12
Kepler-1194 b	—	0.135	16.22371307	—	—	—	—	2016	2016-05-12
Kepler-1193 b	—	0.118	2.83265213	—	—	—	—	2016	2016-05-12
Kepler-1192 b	—	0.211	25.2034787	—	—	—	—	2016	2016-05-12
Kepler-1191 b	—	0.135	5.60014851	—	—	—	—	2016	2016-05-12
Kepler-1190 b	—	0.119	10.45843441	—	—	—	—	2016	2016-05-12
Kepler-1189 b	—	0.158	3.78858982	—	—	—	—	2016	2016-05-12
Kepler-1188 b	—	0.186	17.1369543	—	—	—	—	2016	2016-05-12
Kepler-1187 b	—	0.233	18.87064068	—	—	—	—	2016	2016-05-12
Kepler-1315 b	—	0.123	0.84338011	—	—	—	—	2016	2016-05-12
Kepler-398 d	—	0.079	6.83437001	—	—	—	—	2016	2016-05-12
Kepler-1314 b	—	0.456	5.42474928	—	—	—	—	2016	2016-05-12
Kepler-1313 b	—	0.157	3.83309118	—	—	—	—	2016	2016-05-12
Kepler-1312 b	—	0.187	5.44832529	—	—	—	—	2016	2016-05-12
Kepler-1311 c	—	0.109	2.53573424	—	—	—	—	2016	2016-05-12
Kepler-1311 b	—	0.111	11.1726994	—	—	—	—	2016	2016-05-12
Kepler-1310 b	—	0.128	0.67933627	—	—	—	—	2016	2016-05-12
Kepler-1309 b	—	0.211	28.8432647	—	—	—	—	2016	2016-05-12
Kepler-1308 b	—	0.046	2.10433812	—	—	—	—	2016	2016-05-12
Kepler-1307 b	—	0.22	18.01621096	—	—	—	—	2016	2016-05-12
Kepler-1306 b	—	0.17	16.29595382	—	—	—	—	2016	2016-05-12
Kepler-1305 b	—	0.168	13.5630972	—	—	—	—	2016	2016-05-12
Kepler-1304 b	—	0.204	16.1288853	—	—	—	—	2016	2016-05-12
Kepler-1303 b	—	0.127	7.56127224	—	—	—	—	2016	2016-05-12
Kepler-1302 b	—	0.128	8.83922659	—	—	—	—	2016	2016-05-12
Kepler-1301 b	—	0.125	9.08237046	—	—	—	—	2016	2016-05-12
Kepler-1300 b	—	0.122	22.2419092	—	—	—	—	2016	2016-05-12
Kepler-1299 b	—	0.266	19.9400874	—	—	—	—	2016	2016-05-12
Kepler-1298 b	—	0.117	7.12811928	—	—	—	—	2016	2016-05-12
Kepler-1297 b	—	0.087	1.68189002	—	—	—	—	2016	2016-05-12
Kepler-1296 b	—	0.081	8.3839865	—	—	—	—	2016	2016-05-12
Kepler-1295 b	—	0.138	3.81371974	—	—	—	—	2016	2016-05-12
Kepler-1294 b	—	0.285	115.6862258	—	—	—	—	2016	2016-05-12
Kepler-1293 b	—	0.087	5.57654784	—	—	—	—	2016	2016-05-12
Kepler-1292 b	—	0.162	3.27646405	—	—	—	—	2016	2016-05-12
Kepler-1291 b	—	0.148	8.63043276	—	—	—	—	2016	2016-05-12
Kepler-1290 b	—	0.127	4.69500134	—	—	—	—	2016	2016-05-12
Kepler-1289 b	—	0.136	7.99019627	—	—	—	—	2016	2016-05-12
Kepler-1288 b	—	0.1	2.76122421	—	—	—	—	2016	2016-05-12
Kepler-1287 b	—	0.137	11.47685909	—	—	—	—	2016	2016-05-12
Kepler-1286 b	—	0.192	11.25402929	—	—	—	—	2016	2016-05-12
Kepler-1186 b	—	0.199	16.07677615	—	—	—	—	2016	2016-05-12
Kepler-1185 b	—	0.119	104.3518976	—	—	—	—	2016	2016-05-12
Kepler-1184 b	—	0.239	53.5991044	—	—	—	—	2016	2016-05-12
Kepler-1183 b	—	0.252	28.5057189	—	—	—	—	2016	2016-05-12
Kepler-1182 b	—	0.215	11.17394617	—	—	—	—	2016	2016-05-12
Kepler-1181 b	—	0.14	4.89337519	—	—	—	—	2016	2016-05-12
Kepler-1180 b	—	0.178	16.8601286	—	—	—	—	2016	2016-05-12
Kepler-1179 b	—	0.118	2.68505749	—	—	—	—	2016	2016-05-12
Kepler-1178 b	—	0.095	31.80634	—	—	—	—	2016	2016-05-12
Kepler-1177 b	—	0.17	106.247547	—	—	—	—	2016	2016-05-12
Kepler-1176 b	—	0.219	24.1738579	—	—	—	—	2016	2016-05-12
Kepler-1175 b	—	0.267	37.94563	—	—	—	—	2016	2016-05-12
Kepler-1174 b	—	0.142	6.89225223	—	—	—	—	2016	2016-05-12
Kepler-1173 b	—	0.079	0.7698536	—	—	—	—	2016	2016-05-12
Kepler-1172 b	—	0.285	26.0204423	—	—	—	—	2016	2016-05-12
Kepler-1171 b	—	0.228	1.44259224	—	—	—	—	2016	2016-05-12
Kepler-1170 b	—	0.215	9.98969327	—	—	—	—	2016	2016-05-12
Kepler-1169 b	—	0.084	6.11009134	—	—	—	—	2016	2016-05-12
Kepler-1168 b	—	0.223	55.8226539	—	—	—	—	2016	2016-05-12
Kepler-1167 b	—	0.153	1.00393374	—	—	—	—	2016	2016-05-12
Kepler-1166 b	—	0.151	33.2406882	—	—	—	—	2016	2016-05-12
Kepler-1165 b	—	0.138	9.478522	—	—	—	—	2016	2016-05-12
Kepler-1164 b	—	0.1	3.97599768	—	—	—	—	2016	2016-05-12
Kepler-1163 b	—	0.092	6.11786898	—	—	—	—	2016	2016-05-12
Kepler-1162 b	—	0.197	32.5637069	—	—	—	—	2016	2016-05-12
Kepler-1161 b	—	0.19	10.71252541	—	—	—	—	2016	2016-05-12
Kepler-1160 b	—	0.191	7.97034958	—	—	—	—	2016	2016-05-12
Kepler-1159 b	—	0.211	22.70816791	—	—	—	—	2016	2016-05-12
Kepler-1158 b	—	0.209	13.5396293	—	—	—	—	2016	2016-05-12
Kepler-1157 b	—	0.097	4.45743164	—	—	—	—	2016	2016-05-12
Kepler-1156 b	—	0.118	11.89520511	—	—	—	—	2016	2016-05-12
Kepler-1285 b	—	0.087	14.7967458	—	—	—	—	2016	2016-05-12
Kepler-1284 b	—	0.108	0.66407381	—	—	—	—	2016	2016-05-12
Kepler-1283 b	—	0.17	12.9460978	—	—	—	—	2016	2016-05-12
Kepler-1282 b	—	0.138	2.13194651	—	—	—	—	2016	2016-05-12
Kepler-1281 b	—	0.146	3.11602791	—	—	—	—	2016	2016-05-12
Kepler-1280 b	—	0.167	66.5579057	—	—	—	—	2016	2016-05-12
Kepler-1279 b	—	0.156	23.4774101	—	—	—	—	2016	2016-05-12
Kepler-1278 b	—	0.09	3.23941344	—	—	—	—	2016	2016-05-12
Kepler-1277 b	—	0.143	40.8365012	—	—	—	—	2016	2016-05-12
Kepler-1276 b	—	0.106	12.5720095	—	—	—	—	2016	2016-05-12
Kepler-1275 b	—	0.132	3.65691115	—	—	—	—	2016	2016-05-12
Kepler-952 b	—	0.682	130.3546919	—	—	—	—	2016	2016-05-12
Kepler-951 b	—	0.499	71.52530845	—	—	—	—	2016	2016-05-12
Kepler-950 b	—	0.801	98.7180406	—	—	—	—	2016	2016-05-12
Kepler-949 b	—	0.26	8.6893073	—	—	—	—	2016	2016-05-12
Kepler-948 b	—	0.165	7.76846622	—	—	—	—	2016	2016-05-12
Kepler-947 b	—	0.203	26.9644317	—	—	—	—	2016	2016-05-12
Kepler-946 b	—	0.172	11.79162572	—	—	—	—	2016	2016-05-12
Kepler-945 b	—	0.235	31.0033814	—	—	—	—	2016	2016-05-12
Kepler-944 b	—	0.235	43.3167737	—	—	—	—	2016	2016-05-12
Kepler-942 b	—	0.19	44.96417488	—	—	—	—	2016	2016-05-12
Kepler-941 b	—	0.275	17.42395198	—	—	—	—	2016	2016-05-12
Kepler-940 b	—	0.298	59.6225257	—	—	—	—	2016	2016-05-12
Kepler-939 b	—	0.156	14.878296	—	—	—	—	2016	2016-05-12
Kepler-1155 b	—	0.181	33.469743	—	—	—	—	2016	2016-05-12
Kepler-1154 c	—	0.211	8.45808312	—	—	—	—	2016	2016-05-12
Kepler-1154 b	—	0.209	5.1856142	—	—	—	—	2016	2016-05-12
Kepler-1153 b	—	0.154	1.75583533	—	—	—	—	2016	2016-05-12
Kepler-1152 b	—	0.078	1.64680191	—	—	—	—	2016	2016-05-12
Kepler-1151 b	—	0.198	65.6478424	—	—	—	—	2016	2016-05-12
Kepler-1150 b	—	0.091	2.78786839	—	—	—	—	2016	2016-05-12
Kepler-1149 b	—	0.128	3.73089898	—	—	—	—	2016	2016-05-12
Kepler-1148 b	—	0.151	1.10446351	—	—	—	—	2016	2016-05-12
Kepler-1147 b	—	0.233	10.62784997	—	—	—	—	2016	2016-05-12
Kepler-1146 b	—	0.11	2.3522658	—	—	—	—	2016	2016-05-12
Kepler-1145 b	—	0.125	3.97076766	—	—	—	—	2016	2016-05-12
Kepler-1144 b	—	0.178	17.14647302	—	—	—	—	2016	2016-05-12
Kepler-1143 c	—	0.321	210.630591	—	—	—	—	2016	2016-05-12
Kepler-1143 b	—	0.149	2.88890485	—	—	—	—	2016	2016-05-12
Kepler-1142 b	—	0.131	18.3027248	—	—	—	—	2016	2016-05-12
Kepler-1141 b	—	0.073	2.34451194	—	—	—	—	2016	2016-05-12
Kepler-1140 b	—	0.247	24.0862707	—	—	—	—	2016	2016-05-12
Kepler-1139 b	—	0.106	0.81316672	—	—	—	—	2016	2016-05-12
Kepler-1138 b	—	0.152	3.17060005	—	—	—	—	2016	2016-05-12
Kepler-1137 b	—	0.196	23.9210791	—	—	—	—	2016	2016-05-12
Kepler-1136 b	—	0.146	2.36172433	—	—	—	—	2016	2016-05-12
Kepler-1135 b	—	0.165	76.957857	—	—	—	—	2016	2016-05-12
Kepler-1134 b	—	0.236	17.13263989	—	—	—	—	2016	2016-05-12
Kepler-1133 b	—	0.176	11.55562343	—	—	—	—	2016	2016-05-12
Kepler-1132 b	—	0.21	62.8916228	—	—	—	—	2016	2016-05-12
Kepler-1131 b	—	0.142	3.53232449	—	—	—	—	2016	2016-05-12
Kepler-1130 b	—	0.071	5.45298175	—	—	—	—	2016	2016-05-12
Kepler-1129 c	—	0.244	76.5369586	—	—	—	—	2016	2016-05-12
Kepler-1129 b	—	0.264	24.3397804	—	—	—	—	2016	2016-05-12
Kepler-1128 b	—	0.326	61.6178167	—	—	—	—	2016	2016-05-12
Kepler-938 b	—	0.198	52.6298417	—	—	—	—	2016	2016-05-12
Kepler-937 c	—	0.238	153.343364	—	—	—	—	2016	2016-05-12
Kepler-937 b	—	0.332	67.668827	—	—	—	—	2016	2016-05-12
Kepler-936 b	—	0.129	10.56134221	—	—	—	—	2016	2016-05-12
Kepler-935 b	—	0.12	4.88083852	—	—	—	—	2016	2016-05-12
Kepler-934 b	—	0.186	55.6738309	—	—	—	—	2016	2016-05-12
Kepler-933 b	—	0.219	14.20443009	—	—	—	—	2016	2016-05-12
Kepler-932 b	—	0.122	1.9214374	—	—	—	—	2016	2016-05-12
Kepler-931 b	—	0.119	8.03755877	—	—	—	—	2016	2016-05-12
